1519646220,1233640,41.637010676156585,1234203.7052707686,1233484.8661578028,718.83911296585575,1233370
1519646220,1233640,35.240963855421683,1234248.6533917997,1233369.9180367717,878.7353550279513,1233370
1519646340,1233775,45.15306122448979,1234226.0068005829,1233365.4217708458,860.58502973709255,1233575
1519646400,1233575,40.835266821345705,1234200.3572335257,1233334.6427664743,865.71446705143899,1233455
1519646460,1233455,40.552995391705068,1234197.337315026,1233279.0912564027,918.24605862330645,1233470
1519646520,1233470,38.732394366197184,1234135.9122147849,1233206.9449280724,928.96728671249002,1233455
1519646580,1233455,38.732394366197184,1234135.9122147849,1233206.9449280724,928.96728671249002,1233340
1519646640,1233340,35.891647855530479,1234089.8625004564,1233163.708928115,926.15357234142721,1233450
1519646700,1233450,32.860520094562659,1233921.4545702273,1233228.5454297727,692.90914045460522,1233420
1519646760,1233420,36.578947368421062,1233826.5465495968,1233250.5963075459,575.95024205092341,1233035
1519646820,1233035,38.532110091743121,1233830.3058091411,1233070.4084765729,759.89733256818727,1233180
1519646820,1233035,38.532110091743121,1233830.3058091411,1233070.4084765729,759.89733256818727,1233180
1519646940,1233330,42.764578833693299,1233789.9885034575,1233062.8686393998,727.11986405774951,1233350
1519647000,1233350,47.086247086247084,1233782.059797775,1233052.940202225,729.11959555000067,1233320
1519647060,1233320,42.039800995024876,1233738.656816737,1233050.6288975489,688.02791918814182,1233265
1519647060,1233320,47.075208913649021,1233737.9817262664,1233036.3039880195,701.6777382469736,1233265
1519647180,1233210,30.449826989619382,1233628.6369337083,1233064.934494863,563.70243884529918,1232990
1519647240,1232990,30.034129692832764,1233613.3205125539,1232996.6794874461,616.64102510781959,1232965
1519647300,1232965,34.275618374558306,1233584.9708428117,1232891.4577286169,693.51311419485137,1233025
1519647360,1233025,34.275618374558306,1233584.9708428117,1232891.4577286169,693.51311419485137,1232975
1519647420,1232975,33.448275862068968,1233553.261530773,1232854.5956120843,698.66591868875548,1232980
1519647480,1232980,36.567164179104473,1233537.2644673979,1232819.1641040307,718.10036336723715,1233160
1519647540,1233160,39.716312056737586,1233480.675351308,1232834.324648692,646.35070261592045,1233130
1519647600,1233130,39.716312056737586,1233422.486126035,1232851.0853025364,571.40082349861041,1233210
1519647660,1233210,57.918552036199088,1233431.0891685106,1232867.4822600607,563.60690844990313,1233075
